id,lease_id,billing_month,due_date,base_rent,water_amount,interest,total_due,status,rent_paid,water_paid,rent_paid_at,water_paid_at,paid_at,payment_reference,water_computed_from_system,source_water_reading_id
2671,173,2024-06-01,2024-06-05,24361.00,2040.30,0.00,26401.30,PAID,24361.00,2040.30,,,2024-06-12 00:00:00+00:00,REF-20240612-2671,True,2203
1879,151,2024-06-01,2024-06-10,22061.00,2441.70,0.00,24502.70,PAID,22061.00,2441.70,,,2024-06-10 00:00:00+00:00,REF-20240610-1879,True,1411
2959,181,2024-06-01,2024-06-10,10986.00,3361.50,0.00,14347.50,PAID,10986.00,3361.50,,,2024-06-10 00:00:00+00:00,REF-20240610-2959,True,2491
2347,164,2024-06-01,2024-06-10,9196.00,2575.35,0.00,11771.35,PAID,9196.00,2575.35,,,2024-06-10 00:00:00+00:00,REF-20240610-2347,True,1879
1843,150,2024-06-01,2024-06-05,12073.00,2267.10,0.00,14340.10,PAID,12073.00,2267.10,,,2024-06-05 00:00:00+00:00,REF-20240605-1843,True,1375
2275,162,2024-06-01,2024-06-05,19048.00,2937.15,0.00,21985.15,PAID,19048.00,2937.15,,,2024-06-05 00:00:00+00:00,REF-20240605-2275,True,1807
2455,167,2024-06-01,2024-06-15,20093.00,2115.45,0.00,22208.45,PAID,20093.00,2115.45,,,2024-06-15 00:00:00+00:00,REF-20240615-2455,True,1987
2059,156,2024-06-01,2024-06-15,16423.00,3173.85,0.00,19596.85,PAID,16423.00,3173.85,,,2024-06-22 00:00:00+00:00,REF-20240622-2059,True,1591
2815,177,2024-06-01,2024-06-05,8325.00,2550.60,0.00,10875.60,PAID,8325.00,2550.60,,,2024-06-05 00:00:00+00:00,REF-20240605-2815,True,2347
2743,175,2024-06-01,2024-06-15,11675.00,2151.90,0.00,13826.90,PAID,11675.00,2151.90,,,2024-06-15 00:00:00+00:00,REF-20240615-2743,True,2275
1987,154,2024-06-01,2024-06-10,15421.00,2543.85,0.00,17964.85,PAID,15421.00,2543.85,,,2024-06-10 00:00:00+00:00,REF-20240610-1987,True,1519
1735,147,2024-06-01,2024-06-15,13413.00,2217.15,0.00,15630.15,PAID,13413.00,2217.15,,,2024-06-15 00:00:00+00:00,REF-20240615-1735,True,1267
2887,179,2024-06-01,2024-06-10,12137.00,1710.90,0.00,13847.90,PAID,12137.00,1710.90,,,2024-06-10 00:00:00+00:00,REF-20240610-2887,True,2419
2707,174,2024-06-01,2024-06-10,15982.00,2425.05,0.00,18407.05,PAID,15982.00,2425.05,,,2024-06-10 00:00:00+00:00,REF-20240610-2707,True,2239
2131,158,2024-06-01,2024-06-15,18790.00,1577.70,0.00,20367.70,PAID,18790.00,1577.70,,,2024-06-15 00:00:00+00:00,REF-20240615-2131,True,1663
2023,155,2024-06-01,2024-06-15,20483.00,2130.30,0.00,22613.30,PAID,20483.00,2130.30,,,2024-06-15 00:00:00+00:00,REF-20240615-2023,True,1555
3031,183,2024-06-01,2024-06-10,17289.00,2177.10,0.00,19466.10,PAID,17289.00,2177.10,,,2024-06-10 00:00:00+00:00,REF-20240610-3031,True,2563
1771,148,2024-06-01,2024-06-10,12762.00,2542.95,0.00,15304.95,PAID,12762.00,2542.95,,,2024-06-10 00:00:00+00:00,REF-20240610-1771,True,1303
1915,152,2024-06-01,2024-06-10,8991.00,2369.25,0.00,11360.25,PAID,8991.00,2369.25,,,2024-06-30 00:00:00+00:00,REF-20240630-1915,True,1447
2635,172,2024-06-01,2024-06-15,14372.00,2091.15,0.00,16463.15,PAID,14372.00,2091.15,,,2024-06-15 00:00:00+00:00,REF-20240615-2635,True,2167
2599,171,2024-06-01,2024-06-05,9680.00,2200.95,0.00,11880.95,PAID,9680.00,2200.95,,,2024-06-05 00:00:00+00:00,REF-20240605-2599,True,2131
2058,156,2024-05-01,2024-05-15,16423.00,2194.65,0.00,18617.65,PAID,16423.00,2194.65,,,2024-05-15 00:00:00+00:00,REF-20240515-2058,True,1590
2634,172,2024-05-01,2024-05-15,14372.00,2706.75,0.00,17078.75,PAID,14372.00,2706.75,,,2024-05-15 00:00:00+00:00,REF-20240515-2634,True,2166
2994,182,2024-05-01,2024-05-15,15393.00,1681.65,0.00,17074.65,PAID,15393.00,1681.65,,,2024-07-03 00:00:00+00:00,REF-20240703-2994,True,2526
1878,151,2024-05-01,2024-05-10,22061.00,2097.00,0.00,24158.00,PAID,22061.00,2097.00,,,2024-05-10 00:00:00+00:00,REF-20240510-1878,True,1410
2598,171,2024-05-01,2024-05-05,9680.00,2535.30,0.00,12215.30,PAID,9680.00,2535.30,,,2024-05-07 00:00:00+00:00,REF-20240507-2598,True,2130
1698,146,2024-05-01,2024-05-10,12967.00,3173.85,0.00,16140.85,PAID,12967.00,3173.85,,,2024-05-13 00:00:00+00:00,REF-20240513-1698,True,1230
2706,174,2024-05-01,2024-05-10,15982.00,1593.90,0.00,17575.90,PAID,15982.00,1593.90,,,2024-05-10 00:00:00+00:00,REF-20240510-2706,True,2238
1662,145,2024-05-01,2024-05-10,24585.00,2036.70,0.00,26621.70,PAID,24585.00,2036.70,,,2024-05-10 00:00:00+00:00,REF-20240510-1662,True,1194
2310,163,2024-05-01,2024-05-15,15487.00,2814.30,0.00,18301.30,PAID,15487.00,2814.30,,,2024-05-15 00:00:00+00:00,REF-20240515-2310,True,1842
1842,150,2024-05-01,2024-05-05,12073.00,1794.60,0.00,13867.60,PAID,12073.00,1794.60,,,2024-05-05 00:00:00+00:00,REF-20240505-1842,True,1374
2670,173,2024-05-01,2024-05-05,24361.00,1350.00,0.00,25711.00,PAID,24361.00,1350.00,,,2024-05-05 00:00:00+00:00,REF-20240505-2670,True,2202
2778,176,2024-05-01,2024-05-15,10789.00,1375.65,0.00,12164.65,PAID,10789.00,1375.65,,,2024-05-15 00:00:00+00:00,REF-20240515-2778,True,2310
2202,160,2024-05-01,2024-05-05,13039.00,3002.40,0.00,16041.40,PAID,13039.00,3002.40,,,2024-05-05 00:00:00+00:00,REF-20240505-2202,True,1734
1950,153,2024-05-01,2024-05-05,8589.00,1733.85,0.00,10322.85,PAID,8589.00,1733.85,,,2024-05-05 00:00:00+00:00,REF-20240505-1950,True,1482
1770,148,2024-05-01,2024-05-10,12762.00,1978.20,0.00,14740.20,PAID,12762.00,1978.20,,,2024-05-10 00:00:00+00:00,REF-20240510-1770,True,1302
2094,157,2024-05-01,2024-05-10,16615.00,3381.75,0.00,19996.75,PAID,16615.00,3381.75,,,2024-05-10 00:00:00+00:00,REF-20240510-2094,True,1626
2562,170,2024-05-01,2024-05-10,21005.00,1843.20,0.00,22848.20,PAID,21005.00,1843.20,,,2024-05-10 00:00:00+00:00,REF-20240510-2562,True,2094
2382,165,2024-05-01,2024-05-10,18241.00,1535.40,0.00,19776.40,PAID,18241.00,1535.40,,,2024-05-10 00:00:00+00:00,REF-20240510-2382,True,1914
1734,147,2024-05-01,2024-05-15,13413.00,2168.55,0.00,15581.55,PAID,13413.00,2168.55,,,2024-05-15 00:00:00+00:00,REF-20240515-1734,True,1266
2274,162,2024-05-01,2024-05-05,19048.00,1350.00,0.00,20398.00,PAID,19048.00,1350.00,,,2024-05-05 00:00:00+00:00,REF-20240505-2274,True,1806
2418,166,2024-05-01,2024-05-10,15261.00,1521.00,0.00,16782.00,PAID,15261.00,1521.00,,,2024-05-10 00:00:00+00:00,REF-20240510-2418,True,1950
2346,164,2024-05-01,2024-05-10,9196.00,1548.90,0.00,10744.90,PAID,9196.00,1548.90,,,2024-05-10 00:00:00+00:00,REF-20240510-2346,True,1878
1914,152,2024-05-01,2024-05-10,8991.00,1622.70,0.00,10613.70,PAID,8991.00,1622.70,,,2024-05-10 00:00:00+00:00,REF-20240510-1914,True,1446
2454,167,2024-05-01,2024-05-15,20093.00,2182.95,0.00,22275.95,PAID,20093.00,2182.95,,,2024-05-18 00:00:00+00:00,REF-20240518-2454,True,1986
2922,180,2024-05-01,2024-05-15,18152.00,2273.40,0.00,20425.40,PAID,18152.00,2273.40,,,2024-05-15 00:00:00+00:00,REF-20240515-2922,True,2454
3030,183,2024-05-01,2024-05-10,17289.00,2618.10,0.00,19907.10,PAID,17289.00,2618.10,,,2024-05-10 00:00:00+00:00,REF-20240510-3030,True,2562
2886,179,2024-05-01,2024-05-10,12137.00,1350.00,0.00,13487.00,PAID,12137.00,1350.00,,,2024-05-10 00:00:00+00:00,REF-20240510-2886,True,2418
2238,161,2024-05-01,2024-05-10,8100.00,3275.10,0.00,11375.10,PAID,8100.00,3275.10,,,2024-05-10 00:00:00+00:00,REF-20240510-2238,True,1770
1986,154,2024-05-01,2024-05-10,15421.00,2511.90,0.00,17932.90,PAID,15421.00,2511.90,,,2024-06-04 00:00:00+00:00,REF-20240604-1986,True,1518
2166,159,2024-05-01,2024-05-05,22110.00,1626.30,0.00,23736.30,PAID,22110.00,1626.30,,,2024-05-10 00:00:00+00:00,REF-20240510-2166,True,1698
2130,158,2024-05-01,2024-05-15,18790.00,2772.45,0.00,21562.45,PAID,18790.00,2772.45,,,2024-05-15 00:00:00+00:00,REF-20240515-2130,True,1662
2526,169,2024-05-01,2024-05-15,12907.00,3015.90,0.00,15922.90,PAID,12907.00,3015.90,,,2024-05-15 00:00:00+00:00,REF-20240515-2526,True,2058
2958,181,2024-05-01,2024-05-10,10986.00,2323.35,0.00,13309.35,PAID,10986.00,2323.35,,,2024-05-10 00:00:00+00:00,REF-20240510-2958,True,2490
2814,177,2024-05-01,2024-05-05,8325.00,3264.75,0.00,11589.75,PAID,8325.00,3264.75,,,2024-05-19 00:00:00+00:00,REF-20240519-2814,True,2346
2850,178,2024-05-01,2024-05-15,13339.00,1882.80,0.00,15221.80,PAID,13339.00,1882.80,,,2024-05-15 00:00:00+00:00,REF-20240515-2850,True,2382
2742,175,2024-05-01,2024-05-15,11675.00,2303.10,0.00,13978.10,PAID,11675.00,2303.10,,,2024-05-15 00:00:00+00:00,REF-20240515-2742,True,2274
1806,149,2024-05-01,2024-05-10,12918.00,1867.50,0.00,14785.50,PAID,12918.00,1867.50,,,2024-05-17 00:00:00+00:00,REF-20240517-1806,True,1338
2022,155,2024-05-01,2024-05-15,20483.00,3040.65,0.00,23523.65,PAID,20483.00,3040.65,,,2024-05-15 00:00:00+00:00,REF-20240515-2022,True,1554
2490,168,2024-05-01,2024-05-10,8811.00,2857.05,0.00,11668.05,PAID,8811.00,2857.05,,,2024-05-10 00:00:00+00:00,REF-20240510-2490,True,2022
2885,179,2024-04-01,2024-04-10,12137.00,1477.80,0.00,13614.80,PAID,12137.00,1477.80,,,2024-04-10 00:00:00+00:00,REF-20240410-2885,True,2417
1841,150,2024-04-01,2024-04-05,12073.00,1759.05,0.00,13832.05,PAID,12073.00,1759.05,,,2024-04-09 00:00:00+00:00,REF-20240409-1841,True,1373
2489,168,2024-04-01,2024-04-10,8811.00,3219.75,0.00,12030.75,PAID,8811.00,3219.75,,,2024-04-10 00:00:00+00:00,REF-20240410-2489,True,2021
2561,170,2024-04-01,2024-04-10,21005.00,1910.70,0.00,22915.70,PAID,21005.00,1910.70,,,2024-04-10 00:00:00+00:00,REF-20240410-2561,True,2093
1769,148,2024-04-01,2024-04-10,12762.00,2751.30,0.00,15513.30,PAID,12762.00,2751.30,,,2024-04-10 00:00:00+00:00,REF-20240410-1769,True,1301
2957,181,2024-04-01,2024-04-10,10986.00,2897.55,0.00,13883.55,PAID,10986.00,2897.55,,,2024-04-10 00:00:00+00:00,REF-20240410-2957,True,2489
2057,156,2024-04-01,2024-04-15,16423.00,2493.90,0.00,18916.90,PAID,16423.00,2493.90,,,2024-04-15 00:00:00+00:00,REF-20240415-2057,True,1589
2165,159,2024-04-01,2024-04-05,22110.00,1705.05,0.00,23815.05,PAID,22110.00,1705.05,,,2024-04-05 00:00:00+00:00,REF-20240405-2165,True,1697
2849,178,2024-04-01,2024-04-15,13339.00,1350.00,0.00,14689.00,PAID,13339.00,1350.00,,,2024-04-15 00:00:00+00:00,REF-20240415-2849,True,2381
2381,165,2024-04-01,2024-04-10,18241.00,2110.05,0.00,20351.05,PAID,18241.00,2110.05,,,2024-04-10 00:00:00+00:00,REF-20240410-2381,True,1913
2273,162,2024-04-01,2024-04-05,19048.00,2541.15,0.00,21589.15,PAID,19048.00,2541.15,,,2024-04-05 00:00:00+00:00,REF-20240405-2273,True,1805
2453,167,2024-04-01,2024-04-15,20093.00,1785.60,0.00,21878.60,PAID,20093.00,1785.60,,,2024-04-22 00:00:00+00:00,REF-20240422-2453,True,1985
2597,171,2024-04-01,2024-04-05,9680.00,1800.00,0.00,11480.00,PAID,9680.00,1800.00,,,2024-04-05 00:00:00+00:00,REF-20240405-2597,True,2129
1733,147,2024-04-01,2024-04-15,13413.00,2193.75,0.00,15606.75,PAID,13413.00,2193.75,,,2024-04-15 00:00:00+00:00,REF-20240415-1733,True,1265
2129,158,2024-04-01,2024-04-15,18790.00,3030.30,0.00,21820.30,PAID,18790.00,3030.30,,,2024-04-15 00:00:00+00:00,REF-20240415-2129,True,1661
2813,177,2024-04-01,2024-04-05,8325.00,2434.50,0.00,10759.50,PAID,8325.00,2434.50,,,2024-04-05 00:00:00+00:00,REF-20240405-2813,True,2345
1913,152,2024-04-01,2024-04-10,8991.00,2790.00,0.00,11781.00,PAID,8991.00,2790.00,,,2024-04-10 00:00:00+00:00,REF-20240410-1913,True,1445
2021,155,2024-04-01,2024-04-15,20483.00,2789.10,0.00,23272.10,PAID,20483.00,2789.10,,,2024-04-15 00:00:00+00:00,REF-20240415-2021,True,1553
2993,182,2024-04-01,2024-04-15,15393.00,2457.45,0.00,17850.45,PAID,15393.00,2457.45,,,2024-04-25 00:00:00+00:00,REF-20240425-2993,True,2525
2309,163,2024-04-01,2024-04-15,15487.00,2538.90,0.00,18025.90,PAID,15487.00,2538.90,,,2024-04-15 00:00:00+00:00,REF-20240415-2309,True,1841
2777,176,2024-04-01,2024-04-15,10789.00,2131.65,0.00,12920.65,PAID,10789.00,2131.65,,,2024-04-15 00:00:00+00:00,REF-20240415-2777,True,2309
2633,172,2024-04-01,2024-04-15,14372.00,2521.80,0.00,16893.80,PAID,14372.00,2521.80,,,2024-04-15 00:00:00+00:00,REF-20240415-2633,True,2165
2705,174,2024-04-01,2024-04-10,15982.00,3450.15,0.00,19432.15,PAID,15982.00,3450.15,,,2024-04-10 00:00:00+00:00,REF-20240410-2705,True,2237
2093,157,2024-04-01,2024-04-10,16615.00,2321.55,0.00,18936.55,PAID,16615.00,2321.55,,,2024-04-17 00:00:00+00:00,REF-20240417-2093,True,1625
1949,153,2024-04-01,2024-04-05,8589.00,3002.40,0.00,11591.40,PAID,8589.00,3002.40,,,2024-04-05 00:00:00+00:00,REF-20240405-1949,True,1481
2417,166,2024-04-01,2024-04-10,15261.00,2662.20,0.00,17923.20,PAID,15261.00,2662.20,,,2024-04-10 00:00:00+00:00,REF-20240410-2417,True,1949
1697,146,2024-04-01,2024-04-10,12967.00,1420.65,0.00,14387.65,PAID,12967.00,1420.65,,,2024-04-11 00:00:00+00:00,REF-20240411-1697,True,1229
2669,173,2024-04-01,2024-04-05,24361.00,2042.10,0.00,26403.10,PAID,24361.00,2042.10,,,2024-04-05 00:00:00+00:00,REF-20240405-2669,True,2201
3029,183,2024-04-01,2024-04-10,17289.00,1822.50,0.00,19111.50,PAID,17289.00,1822.50,,,2024-04-13 00:00:00+00:00,REF-20240413-3029,True,2561
2741,175,2024-04-01,2024-04-15,11675.00,1696.50,0.00,13371.50,PAID,11675.00,1696.50,,,2024-04-16 00:00:00+00:00,REF-20240416-2741,True,2273
1985,154,2024-04-01,2024-04-10,15421.00,2982.15,0.00,18403.15,PAID,15421.00,2982.15,,,2024-04-10 00:00:00+00:00,REF-20240410-1985,True,1517
1661,145,2024-04-01,2024-04-10,24585.00,1843.65,0.00,26428.65,PAID,24585.00,1843.65,,,2024-04-10 00:00:00+00:00,REF-20240410-1661,True,1193
1805,149,2024-04-01,2024-04-10,12918.00,2155.95,0.00,15073.95,PAID,12918.00,2155.95,,,2024-04-10 00:00:00+00:00,REF-20240410-1805,True,1337
2525,169,2024-04-01,2024-04-15,12907.00,2314.80,0.00,15221.80,PAID,12907.00,2314.80,,,2024-04-15 00:00:00+00:00,REF-20240415-2525,True,2057
2921,180,2024-04-01,2024-04-15,18152.00,2331.45,0.00,20483.45,PAID,18152.00,2331.45,,,2024-04-18 00:00:00+00:00,REF-20240418-2921,True,2453
2201,160,2024-04-01,2024-04-05,13039.00,1600.65,0.00,14639.65,PAID,13039.00,1600.65,,,2024-04-05 00:00:00+00:00,REF-20240405-2201,True,1733
2345,164,2024-04-01,2024-04-10,9196.00,2849.85,0.00,12045.85,PAID,9196.00,2849.85,,,2024-04-10 00:00:00+00:00,REF-20240410-2345,True,1877
2237,161,2024-04-01,2024-04-10,8100.00,2485.80,0.00,10585.80,PAID,8100.00,2485.80,,,2024-04-10 00:00:00+00:00,REF-20240410-2237,True,1769
1877,151,2024-04-01,2024-04-10,22061.00,2559.15,0.00,24620.15,PAID,22061.00,2559.15,,,2024-04-10 00:00:00+00:00,REF-20240410-1877,True,1409
3028,183,2024-03-01,2024-03-10,17289.00,2689.65,0.00,19978.65,PAID,17289.00,2689.65,,,2024-03-10 00:00:00+00:00,REF-20240310-3028,True,2560
1768,148,2024-03-01,2024-03-10,12762.00,1350.00,0.00,14112.00,PAID,12762.00,1350.00,,,2024-03-10 00:00:00+00:00,REF-20240310-1768,True,1300
1912,152,2024-03-01,2024-03-10,8991.00,2126.70,0.00,11117.70,PAID,8991.00,2126.70,,,2024-03-10 00:00:00+00:00,REF-20240310-1912,True,1444
2812,177,2024-03-01,2024-03-05,8325.00,1892.70,0.00,10217.70,PAID,8325.00,1892.70,,,2024-03-05 00:00:00+00:00,REF-20240305-2812,True,2344
1732,147,2024-03-01,2024-03-15,13413.00,2169.90,0.00,15582.90,PAID,13413.00,2169.90,,,2024-03-15 00:00:00+00:00,REF-20240315-1732,True,1264
2128,158,2024-03-01,2024-03-15,18790.00,2617.65,0.00,21407.65,PAID,18790.00,2617.65,,,2024-03-15 00:00:00+00:00,REF-20240315-2128,True,1660
2596,171,2024-03-01,2024-03-05,9680.00,2366.55,0.00,12046.55,PAID,9680.00,2366.55,,,2024-03-12 00:00:00+00:00,REF-20240312-2596,True,2128
2452,167,2024-03-01,2024-03-15,20093.00,2978.55,0.00,23071.55,PAID,20093.00,2978.55,,,2024-03-15 00:00:00+00:00,REF-20240315-2452,True,1984
2560,170,2024-03-01,2024-03-10,21005.00,2511.90,0.00,23516.90,PAID,21005.00,2511.90,,,2024-03-10 00:00:00+00:00,REF-20240310-2560,True,2092
2740,175,2024-03-01,2024-03-15,11675.00,2587.50,0.00,14262.50,PAID,11675.00,2587.50,,,2024-03-15 00:00:00+00:00,REF-20240315-2740,True,2272
1984,154,2024-03-01,2024-03-10,15421.00,2280.60,0.00,17701.60,PAID,15421.00,2280.60,,,2024-03-10 00:00:00+00:00,REF-20240310-1984,True,1516
2488,168,2024-03-01,2024-03-10,8811.00,2569.05,0.00,11380.05,PAID,8811.00,2569.05,,,2024-03-10 00:00:00+00:00,REF-20240310-2488,True,2020
2272,162,2024-03-01,2024-03-05,19048.00,2847.60,0.00,21895.60,PAID,19048.00,2847.60,,,2024-03-12 00:00:00+00:00,REF-20240312-2272,True,1804
2668,173,2024-03-01,2024-03-05,24361.00,2165.40,0.00,26526.40,PAID,24361.00,2165.40,,,2024-03-08 00:00:00+00:00,REF-20240308-2668,True,2200
2056,156,2024-03-01,2024-03-15,16423.00,1354.05,0.00,17777.05,PAID,16423.00,1354.05,,,2024-03-15 00:00:00+00:00,REF-20240315-2056,True,1588
1840,150,2024-03-01,2024-03-05,12073.00,1467.45,0.00,13540.45,PAID,12073.00,1467.45,,,2024-05-01 00:00:00+00:00,REF-20240501-1840,True,1372
1876,151,2024-03-01,2024-03-10,22061.00,1350.00,0.00,23411.00,PAID,22061.00,1350.00,,,2024-03-10 00:00:00+00:00,REF-20240310-1876,True,1408
2848,178,2024-03-01,2024-03-15,13339.00,1901.70,0.00,15240.70,PAID,13339.00,1901.70,,,2024-03-15 00:00:00+00:00,REF-20240315-2848,True,2380
2884,179,2024-03-01,2024-03-10,12137.00,1764.90,0.00,13901.90,PAID,12137.00,1764.90,,,2024-03-10 00:00:00+00:00,REF-20240310-2884,True,2416
1804,149,2024-03-01,2024-03-10,12918.00,2083.05,0.00,15001.05,PAID,12918.00,2083.05,,,2024-03-10 00:00:00+00:00,REF-20240310-1804,True,1336
2344,164,2024-03-01,2024-03-10,9196.00,2245.50,0.00,11441.50,PAID,9196.00,2245.50,,,2024-03-10 00:00:00+00:00,REF-20240310-2344,True,1876
2524,169,2024-03-01,2024-03-15,12907.00,2267.55,0.00,15174.55,PAID,12907.00,2267.55,,,2024-03-15 00:00:00+00:00,REF-20240315-2524,True,2056
2236,161,2024-03-01,2024-03-10,8100.00,2558.25,0.00,10658.25,PAID,8100.00,2558.25,,,2024-03-12 00:00:00+00:00,REF-20240312-2236,True,1768
2632,172,2024-03-01,2024-03-15,14372.00,2146.50,0.00,16518.50,PAID,14372.00,2146.50,,,2024-03-15 00:00:00+00:00,REF-20240315-2632,True,2164
2164,159,2024-03-01,2024-03-05,22110.00,1561.50,0.00,23671.50,PAID,22110.00,1561.50,,,2024-03-05 00:00:00+00:00,REF-20240305-2164,True,1696
2092,157,2024-03-01,2024-03-10,16615.00,2917.80,0.00,19532.80,PAID,16615.00,2917.80,,,2024-05-01 00:00:00+00:00,REF-20240501-2092,True,1624
1660,145,2024-03-01,2024-03-10,24585.00,2162.70,0.00,26747.70,PAID,24585.00,2162.70,,,2024-03-10 00:00:00+00:00,REF-20240310-1660,True,1192
1948,153,2024-03-01,2024-03-05,8589.00,1778.40,0.00,10367.40,PAID,8589.00,1778.40,,,2024-03-05 00:00:00+00:00,REF-20240305-1948,True,1480
2956,181,2024-03-01,2024-03-10,10986.00,2454.75,0.00,13440.75,PAID,10986.00,2454.75,,,2024-03-10 00:00:00+00:00,REF-20240310-2956,True,2488
2776,176,2024-03-01,2024-03-15,10789.00,2486.70,0.00,13275.70,PAID,10789.00,2486.70,,,2024-03-15 00:00:00+00:00,REF-20240315-2776,True,2308
2704,174,2024-03-01,2024-03-10,15982.00,2251.80,0.00,18233.80,PAID,15982.00,2251.80,,,2024-03-10 00:00:00+00:00,REF-20240310-2704,True,2236
2308,163,2024-03-01,2024-03-15,15487.00,2457.00,0.00,17944.00,PAID,15487.00,2457.00,,,2024-03-15 00:00:00+00:00,REF-20240315-2308,True,1840
2380,165,2024-03-01,2024-03-10,18241.00,1578.60,0.00,19819.60,PAID,18241.00,1578.60,,,2024-03-10 00:00:00+00:00,REF-20240310-2380,True,1912
2416,166,2024-03-01,2024-03-10,15261.00,2288.25,0.00,17549.25,PAID,15261.00,2288.25,,,2024-03-10 00:00:00+00:00,REF-20240310-2416,True,1948
2920,180,2024-03-01,2024-03-15,18152.00,2079.90,0.00,20231.90,PAID,18152.00,2079.90,,,2024-03-15 00:00:00+00:00,REF-20240315-2920,True,2452
1696,146,2024-03-01,2024-03-10,12967.00,2033.55,0.00,15000.55,PAID,12967.00,2033.55,,,2024-03-10 00:00:00+00:00,REF-20240310-1696,True,1228
2020,155,2024-03-01,2024-03-15,20483.00,2082.15,0.00,22565.15,PAID,20483.00,2082.15,,,2024-03-15 00:00:00+00:00,REF-20240315-2020,True,1552
2992,182,2024-03-01,2024-03-15,15393.00,2885.85,0.00,18278.85,PAID,15393.00,2885.85,,,2024-03-15 00:00:00+00:00,REF-20240315-2992,True,2524
2200,160,2024-03-01,2024-03-05,13039.00,2581.20,0.00,15620.20,PAID,13039.00,2581.20,,,2024-03-09 00:00:00+00:00,REF-20240309-2200,True,1732
2343,164,2024-02-01,2024-02-10,9196.00,3171.15,0.00,12367.15,PAID,9196.00,3171.15,,,2024-02-10 00:00:00+00:00,REF-20240210-2343,True,1875
2415,166,2024-02-01,2024-02-10,15261.00,3375.00,0.00,18636.00,PAID,15261.00,3375.00,,,2024-02-12 00:00:00+00:00,REF-20240212-2415,True,1947
2307,163,2024-02-01,2024-02-15,15487.00,2771.10,0.00,18258.10,PAID,15487.00,2771.10,,,2024-02-20 00:00:00+00:00,REF-20240220-2307,True,1839
2451,167,2024-02-01,2024-02-15,20093.00,2926.35,0.00,23019.35,PAID,20093.00,2926.35,,,2024-02-15 00:00:00+00:00,REF-20240215-2451,True,1983
2271,162,2024-02-01,2024-02-05,19048.00,2164.50,0.00,21212.50,PAID,19048.00,2164.50,,,2024-02-08 00:00:00+00:00,REF-20240208-2271,True,1803
2487,168,2024-02-01,2024-02-10,8811.00,1841.40,0.00,10652.40,PAID,8811.00,1841.40,,,2024-02-10 00:00:00+00:00,REF-20240210-2487,True,2019
2235,161,2024-02-01,2024-02-10,8100.00,1743.75,0.00,9843.75,PAID,8100.00,1743.75,,,2024-02-10 00:00:00+00:00,REF-20240210-2235,True,1767
2523,169,2024-02-01,2024-02-15,12907.00,1456.65,0.00,14363.65,PAID,12907.00,1456.65,,,2024-02-15 00:00:00+00:00,REF-20240215-2523,True,2055
2199,160,2024-02-01,2024-02-05,13039.00,1350.00,0.00,14389.00,PAID,13039.00,1350.00,,,2024-02-05 00:00:00+00:00,REF-20240205-2199,True,1731
2163,159,2024-02-01,2024-02-05,22110.00,1350.00,0.00,23460.00,PAID,22110.00,1350.00,,,2024-02-07 00:00:00+00:00,REF-20240207-2163,True,1695
2595,171,2024-02-01,2024-02-05,9680.00,1984.05,0.00,11664.05,PAID,9680.00,1984.05,,,2024-02-05 00:00:00+00:00,REF-20240205-2595,True,2127
2127,158,2024-02-01,2024-02-15,18790.00,1437.75,0.00,20227.75,PAID,18790.00,1437.75,,,2024-02-15 00:00:00+00:00,REF-20240215-2127,True,1659
2631,172,2024-02-01,2024-02-15,14372.00,1880.55,0.00,16252.55,PAID,14372.00,1880.55,,,2024-02-15 00:00:00+00:00,REF-20240215-2631,True,2163
2091,157,2024-02-01,2024-02-10,16615.00,2969.10,0.00,19584.10,PAID,16615.00,2969.10,,,2024-02-10 00:00:00+00:00,REF-20240210-2091,True,1623
2667,173,2024-02-01,2024-02-05,24361.00,2187.90,0.00,26548.90,PAID,24361.00,2187.90,,,2024-02-05 00:00:00+00:00,REF-20240205-2667,True,2199
2055,156,2024-02-01,2024-02-15,16423.00,2389.95,0.00,18812.95,PAID,16423.00,2389.95,,,2024-02-15 00:00:00+00:00,REF-20240215-2055,True,1587
2703,174,2024-02-01,2024-02-10,15982.00,3095.10,0.00,19077.10,PAID,15982.00,3095.10,,,2024-02-17 00:00:00+00:00,REF-20240217-2703,True,2235
2019,155,2024-02-01,2024-02-15,20483.00,2118.15,0.00,22601.15,PAID,20483.00,2118.15,,,2024-03-20 00:00:00+00:00,REF-20240320-2019,True,1551
1983,154,2024-02-01,2024-02-10,15421.00,2401.65,0.00,17822.65,PAID,15421.00,2401.65,,,2024-02-14 00:00:00+00:00,REF-20240214-1983,True,1515
2739,175,2024-02-01,2024-02-15,11675.00,2874.60,0.00,14549.60,PAID,11675.00,2874.60,,,2024-02-15 00:00:00+00:00,REF-20240215-2739,True,2271
1659,145,2024-02-01,2024-02-10,24585.00,1660.95,0.00,26245.95,PAID,24585.00,1660.95,,,2024-02-10 00:00:00+00:00,REF-20240210-1659,True,1191
1947,153,2024-02-01,2024-02-05,8589.00,2707.20,0.00,11296.20,PAID,8589.00,2707.20,,,2024-02-05 00:00:00+00:00,REF-20240205-1947,True,1479
2775,176,2024-02-01,2024-02-15,10789.00,2391.75,0.00,13180.75,PAID,10789.00,2391.75,,,2024-04-06 00:00:00+00:00,REF-20240406-2775,True,2307
